Unnamed: 0,Unnamed: 0.1,date,position,track_id,track_name,artist,streams,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,is_collab,is_remixed,euclidean_dist,manhattan_dist,cosine_dist,cosine_dist_mod
146417,146417,2020-01-03,18,41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,138369,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,1SN6N3fNkZk5oXQ9X46QZ3,0.34655830493584744,2020-01-03,80,0.687,0.514,9,0.7221289662231319,0,0.0897,0.366,0.0,0.11599999999999999,0.494,0.6026248515209418,0,0,0.01799999999999975,0.017999999999999905,0.012186048585389408,0.012186048585389408
123390,123390,2019-09-09,191,6hLkeOMrhZ2CMLBp2of576,Wanted,OneRepublic,26222,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,19xtr8RaBkQNaDaNmXnVDj,0.1977768729805025,2019-09-06,69,0.6679999999999999,0.534,1,0.7231934493346979,1,0.0677,0.16399999999999998,0.0,0.1,0.711,0.6019470123431285,0,0,0.03700000000000012,0.03700000000000003,0.01272649396892711,0.01272649396892711
162070,162070,2020-03-21,71,4pP5xVUYEZljcmfyYFQXsx,Through The Years - Single Version,Kenny Rogers,37499,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,0RlTMOUZMLq2Tmj6K9NgX6,0.4982700766381121,1981-06-15,65,0.5870000000000001,0.39299999999999996,0,0.5238485158648925,1,0.027999999999999997,0.225,0.0,0.107,0.271,0.5080178691318493,0,0,0.11799999999999997,0.11799999999999988,0.012913132404724914,0.012913132404724914
107304,107304,2019-06-21,105,6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,35501,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4IRiXE5NROxknUSAUSjMoO,0.1549469791025258,2019-06-21,74,0.703,0.594,5,0.7412077789150459,0,0.0752,0.342,0.0,0.12300000000000001,0.475,0.6537984816402413,0,0,0.002000000000014878,0.0020000000000000018,0.013239131973260876,0.013239131973260876
124097,124097,2019-09-13,98,1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,38470,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,71BrrQxz8mZAneNSDE9Lov,0.1549469791025258,2019-09-13,75,0.703,0.594,5,0.7412077789150459,0,0.0752,0.342,0.0,0.12300000000000001,0.475,0.6537984816402413,0,0,0.002000000000014878,0.0020000000000000018,0.013239131973260876,0.013239131973260876
107477,107477,2019-06-22,78,2pmhboG1a2XfDiTvMwO8sd,Panini,Lil Nas X,39264,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,3J0nEHIZoQW1tA2Pabgjoz,0.1549469791025258,2019-06-21,7,0.703,0.594,5,0.7412077789150459,0,0.0752,0.342,0.0,0.12300000000000001,0.475,0.6537984816402413,0,0,0.002000000000014878,0.0020000000000000018,0.013239131973260876,0.013239131973260876
22139,22139,2018-04-21,140,12ip0ceCeszDTDFxDY1AXJ,You Be Love (feat. Billy Raffoul),Avicii,24091,1vCWHaC5f2uS3yhpwWbIA6,Avicii,0XV4cXBFmXIhQnQMYUX9u6,0.3407798594800803,2017-08-09,34,0.826,0.466,4,0.6849129989764584,0,0.0425,0.0351,0.0092,0.0833,0.5479999999999999,0.4672442286835717,1,0,0.12100000000000007,0.121,0.013253643135555104,0.013253643135555104
8588,8588,2018-02-12,189,7lAeknkZz0KCk2RmAZESHF,High (& Dua Lipa),Whethan,22028,0vqJkZ0RpLZixt3lTmD8vP,Whethan,3hXz1dCjtLebg2PabyUKJZ,0.3190399878052939,2018-02-09,0,0.7120000000000001,0.542,10,0.7615967246673492,0,0.19399999999999998,0.121,0.0,0.0662,0.6559999999999999,0.6151681041160977,0,0,0.006999999999989622,0.007000000000000117,0.013265713857205541,0.013265713857205541
67388,67388,2018-12-03,189,61sqsOPon94ecMskeEXwev,Better To Lie (with Jesse & Swae Lee),benny blanco,21499,5CiGnKThu5ctn9pBxv7DGa,benny blanco,0289KRg78G6kSjE9tx9sqE,0.2776201068240212,2018-11-30,47,0.758,0.602,10,0.6690276356192425,0,0.094,0.0376,4.77e-06,0.111,0.519,0.6614806589887927,0,0,0.05300000000000058,0.05300000000000005,0.013281708270878823,0.013281708270878823
107511,107511,2019-06-22,112,2RegUmAI4EGqpXXx95rBMB,Old Town Road,Lil Nas X,31681,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,3J0nEHIZoQW1tA2Pabgjoz,0.1511762476006715,2019-06-21,3,0.9059999999999999,0.52,1,0.7425179119754349,1,0.131,0.0461,1.8000000000000001e-06,0.0985,0.516,0.5385787326344058,0,0,0.20100000000000004,0.20099999999999996,0.01330554411665208,0.01330554411665208
26395,26395,2018-05-12,196,4nthV2eZAXnt4yiJMocLkG,Dilemma,Nelly,19016,2gBjLmx6zQnFGQJCAQpRgw,Nelly,502wXEj9iWWdqaAi0CO75M,0.5045018121573999,2002-06-25,0,0.73,0.552,2,0.6580552712384851,0,0.146,0.18,6.14e-05,0.22399999999999998,0.613,0.7457457522078186,0,0,0.024999999999999734,0.025000000000000022,0.013470917295426377,0.013470917295426377
186900,186900,2020-07-23,101,2afCBiru10AFckfOa49wIa,You & I,One Direction,38261,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,7p1fX8aUySrBdx4WSYspOu,0.4017293216494143,2013-11-25,78,0.574,0.32899999999999996,1,0.7132446264073694,1,0.0274,0.22,0.0,0.0986,0.35600000000000004,0.5062554872695346,0,0,0.13100000000000014,0.131,0.013484114733899988,0.013484114733899988
47184,47184,2018-08-24,185,5nq1uTNIR1cBR72T87viS0,Go Go,BTS,23024,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2FTS6a6DLXMNp8flyA0HGO,0.3974090260882472,2017-09-18,66,0.856,0.617,10,0.7755168884339815,0,0.0841,0.171,0.0,0.0857,0.759,0.5391080927542218,0,0,0.15100000000000025,0.15100000000000002,0.01353798283404295,0.01353798283404295
80659,80659,2019-02-08,60,7EQpvVujgytLVY8vKiDHAg,bad idea,Ariana Grande,56381,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6sUzNE1SPNLBXBCZs3PIAO,0.4602418483002626,2018-02-07,49,0.847,0.58,1,0.7751893551688842,1,0.0723,0.0276,0.0548,0.1,0.575,0.5514576770128596,0,0,0.14199999999999985,0.14200000000000002,0.013568887821913789,0.013568887821913789
136776,136776,2019-11-15,177,2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,26615,4jpsw9CQS439N0B7SecMgf,Ant Saunders,7L5mva8yC5ctamvs4XzgpR,0.3722935474360029,2019-06-18,78,0.866,0.43799999999999994,7,0.6266939611054247,1,0.0719,0.177,0.0,0.0743,0.695,0.4936412229509888,0,0,0.16100000000000025,0.16100000000000003,0.013624292678677818,0.013624292678677818
18199,18199,2018-04-01,200,2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,17710,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4AdZV63ycxFLF6Hcol0QnB,0.4464967296927056,2016-11-24,66,0.586,0.525,1,0.6995701125895599,0,0.0615,0.111,0.0,0.134,0.508,0.5232724784382585,0,0,0.11900000000000015,0.119,0.013670781767356477,0.013670781767356477
25742,25742,2018-05-09,143,2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),Julia Michaels,26680,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,2CH8od3NBJpsvqTdY3H1HH,0.3414036347444828,2018-05-04,61,0.654,0.547,10,0.722702149437052,1,0.127,0.25,0.0,0.0961,0.507,0.7837693022775394,0,0,0.0510000000000002,0.050999999999999934,0.014024415216665309,0.014024415216665309
