track_id,track_name,artist_name,duration,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,popularity,streams,position,P,S,combined,sum_val
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,Ariana Grande,0.4172394635131584,0.375,0.831,0.485,1.47e-05,0.11800000000000001,0.7194677584442168,0.15,0.17720652791406272,0.622,10.0,0.0,68.0,33282.0,104.0,2,2,22,4.0
1xbJ8LIHgUclqlTx4cyEG9,Da Best Ang Pasko Ng Pilipino,Maria Aragon,0.4743861028487074,0.45899999999999996,0.604,0.598,0.0,0.107,0.7335107471852609,0.0468,0.5369454629964365,0.493,5.0,1.0,34.0,32679.5,134.5,3,2,32,5.0
1xfXXujIlLZAx5wpu46Nyk,Moon,BTS,0.34287381888855684,0.0104,0.703,0.6459999999999999,0.0,0.191,0.7202456499488228,0.0596,0.5764731704797811,0.64,6.0,1.0,74.0,41527.0,112.5,2,1,21,3.0
1xixJwhW5UOOnXpN7GNsPg,Kunwari,Sponge Cola,0.35381896878516256,0.0778,0.642,0.845,0.0,0.255,0.7822313203684748,0.0261,0.4353405980478231,0.8370000000000001,3.0,1.0,41.0,21048.0,197.0,4,4,44,8.0
1xy4apMFecGGkgBeaHFZ2M,Chasing Fire,Lauv,0.3362108560964505,0.0449,0.7090000000000001,0.562,0.0,0.217,0.7936949846468782,0.0724,0.4737966740691008,0.386,5.0,1.0,5.0,74382.0,31.0,1,1,11,2.0
1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,0.3601389554672598,0.113,0.5720000000000001,0.522,4.91e-05,0.114,0.6204708290685772,0.0367,0.1386536177245261,0.498,2.0,1.0,71.0,95346.0,32.0,1,1,11,2.0
1ycpU8beNm9bXKvy7s25Jl,Gitara,Parokya Ni Edgar,0.4115432520954638,0.865,0.768,0.312,1.09e-05,0.0963,0.654329580348004,0.034,0.3931273562980942,0.633,7.0,1.0,59.0,22348.0,180.0,4,4,44,8.0
1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,0.35776419690438993,0.0098,0.602,0.9229999999999999,0.0,0.0561,0.8387717502558852,0.044000000000000004,0.5386432887465784,0.765,5.0,1.0,76.0,23010.0,187.0,4,4,44,8.0
1zSKtBze2IReYU44W0lDzd,Can You Feel the Love Tonight,BeyoncÃ©,0.2907735414991065,0.657,0.337,0.331,0.0,0.085,0.5768679631525075,0.0385,0.3268540515415999,0.35,5.0,1.0,67.0,47179.5,67.5,1,1,11,2.0
1zsG4eaZmkA1dvjDDsAGLK,Ãchame La Culpa,Luis Fonsi,0.27293677807038835,0.0322,0.7240000000000001,0.895,0.0,0.09699999999999999,0.8447492323439099,0.0411,0.2804963073903837,0.64,7.0,1.0,5.0,22489.0,171.5,4,4,44,8.0
20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,0.3722895360195115,0.11699999999999999,0.866,0.39899999999999997,0.0,0.0689,0.5450153531218014,0.0745,0.4936928678407271,0.713,7.0,1.0,1.0,26117.0,187.0,4,3,43,7.0
20PUUNHvpjjPh92Q6x0DC4,Cebuana,Karencitta,0.34745485652166064,0.46799999999999997,0.84,0.789,1.88e-06,0.10800000000000001,0.6881883316274309,0.18100000000000002,0.2936528430511801,0.507,0.0,0.0,0.0,26661.0,136.0,3,3,33,6.0
214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift,0.3941337045230727,0.027999999999999997,0.662,0.747,0.00615,0.138,0.7092732855680655,0.0736,0.6295253834633061,0.48700000000000004,11.0,0.0,70.0,41714.0,86.5,2,1,21,3.0
21YnmkSDhUkmkkni22Svc4,In My Blood,Shawn Mendes,0.3484316364373006,0.0582,0.622,0.7090000000000001,0.0,0.126,0.6931422722620265,0.0669,0.5645173785053967,0.488,5.0,1.0,2.0,53006.0,49.0,1,1,11,2.0
21gCZq4O38rQM60BW1TsvF,Tanging Hiling Ngayong Pasko,Kithara,0.427396370069217,0.8740000000000001,0.35200000000000004,0.128,4.11e-06,0.257,0.37731832139201626,0.0405,0.16800728192945294,0.282,6.0,1.0,27.0,39523.0,102.0,2,2,22,4.0
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,0.3562940127603159,0.192,0.695,0.762,0.00244,0.0863,0.8496622313203683,0.0395,0.4355600888292103,0.5529999999999999,0.0,1.0,90.0,134763.5,18.0,1,1,11,2.0
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,0.3852564398277498,0.177,0.754,0.8540000000000001,0.0,0.0808,0.8516274309109517,0.0608,0.14479935960336715,0.8,5.0,0.0,75.0,54093.0,53.5,1,1,11,2.0
226q4gIbBXEsaqHubcnN19,Hold On Tight,R3HAB,0.3054733772316012,0.45399999999999996,0.318,0.647,0.0,0.179,0.7008393039918115,0.0476,0.2220213809843516,0.528,0.0,1.0,10.0,21863.0,164.5,3,4,34,7.0
22AZDYG6qrjMFg0ceeL9X6,Paalam,Moira Dela Torre,0.5083828576127659,0.6709999999999999,0.292,0.308,2.22e-06,0.102,0.6832343909928351,0.0305,0.2964093890409543,0.198,4.0,1.0,60.0,39095.0,96.0,2,2,22,4.0
22J11hk99ZEcWGcEc9wszk,Need You,Ex Battalion,0.6346682658847078,0.484,0.637,0.596,0.0,0.102,0.711811668372569,0.127,0.14243015028662914,0.29100000000000004,1.0,1.0,0.0,28803.0,104.0,2,3,23,5.0
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Lil Mosey,0.25052499413330337,0.207,0.774,0.5539999999999999,0.0,0.132,0.6690276356192425,0.0383,0.2999406083768011,0.349,0.0,1.0,86.0,36626.0,87.0,2,2,22,4.0
22ryCgQttpV7oCrn7llGRu,Magic Shop,BTS,0.4774688764222978,0.10300000000000001,0.541,0.6609999999999999,0.0,0.0779,0.7538178096212895,0.0889,0.6284795744461087,0.285,1.0,1.0,67.0,32286.0,102.0,2,2,22,4.0
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,0.2875904825132327,0.0427,0.8420000000000001,0.7340000000000001,0.0,0.106,0.78546571136131,0.0588,0.5512188193978205,0.9520000000000001,1.0,0.0,84.0,30996.5,141.0,3,2,32,5.0
23EXCgTa99RN6b3KwtkodK,Kidult,SEVENTEEN,0.31139222226456503,0.24100000000000002,0.55,0.743,0.0,0.289,0.8440532241555782,0.0504,0.6421783814491555,0.634,4.0,1.0,63.0,25544.0,176.0,4,3,43,7.0
23jEeXRyrjFbfs2Q8tBwdI,Physical (feat. Hwa Sa),Dua Lipa,0.3130028059858357,0.0288,0.6609999999999999,0.873,0.00164,0.136,0.8563766632548617,0.0482,0.6092224861849918,0.687,0.0,1.0,60.0,40319.0,71.0,1,2,12,3.0
23pURM1bccelxmpg6hnCro,"Where Have You Been, My Disco?",IV Of Spades,0.3613243290404491,0.15,0.848,0.637,1.13e-05,0.146,0.7131627430910951,0.0422,0.4353147756029541,0.912,10.0,0.0,49.0,34500.5,85.0,2,2,22,4.0
24NuEDgyRIljwSyY0lsr7b,Black Swan,BTS,0.3221568584190607,0.13699999999999998,0.7190000000000001,0.758,0.0,0.129,0.7812896622313201,0.0851,0.6097389350823734,0.49,2.0,0.0,76.0,105423.5,34.0,1,1,11,2.0
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,SAINt JHN,0.2791945877968699,0.0167,0.77,0.7240000000000001,0.0107,0.353,0.7683111566018422,0.0495,0.4480387853121933,0.898,8.0,1.0,93.0,37910.0,76.0,1,2,12,3.0
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,Unique Salonga,0.4147523852885312,0.904,0.495,0.149,3.77e-05,0.109,0.6497850562947798,0.0409,0.437367659970046,0.179,5.0,1.0,60.0,26354.0,153.0,3,3,33,6.0
24bnCCysWnbNRNUT4LpHcP,Everything We Need,Kanye West,0.1582884890398073,0.312,0.894,0.41600000000000004,0.0,0.146,0.7134902763561923,0.0538,0.415663895057584,0.46299999999999997,9.0,0.0,63.0,28622.0,154.0,3,3,33,6.0
24md79Pvck5AWciO5Xc3Ee,Fearless,SEVENTEEN,0.3152431820962459,0.225,0.7,0.7859999999999999,0.0,0.34,0.8094984646878197,0.0822,0.4995029179362702,0.726,1.0,1.0,62.0,26222.0,168.0,3,3,33,6.0
24nK8tW7Pt3Inh2utttuoG,HIP,MAMAMOO,0.31623199626135984,0.0376,0.782,0.731,3.15e-05,0.0956,0.8052814738996928,0.14300000000000002,0.5516965346278986,0.8240000000000001,3.0,0.0,76.0,24296.5,191.5,4,4,44,8.0
24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,0.6124971669371031,0.0208,0.465,0.5920000000000001,1.51e-06,0.0929,0.7920163766632548,0.0293,0.5635425812115891,0.11699999999999999,4.0,1.0,65.0,94077.5,30.0,1,1,11,2.0
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Lady Gaga,0.28994518399364594,0.021,0.672,0.855,0.0,0.32299999999999995,0.8387308085977481,0.0397,0.4550173010380622,0.6459999999999999,9.0,1.0,89.0,214978.0,1.0,1,1,11,2.0
25HWrN7rPVMy7r7JlYZvsC,Drunk On You,Zookeepers,0.34287381888855684,0.156,0.743,0.616,0.0,0.0921,0.7591402251791197,0.0611,0.7068571502349841,0.369,5.0,0.0,42.0,22766.0,170.0,4,4,44,8.0
25agDEpgr54nRvyQJHmNmR,Di Biro,Jana Garcia,0.25747878462103146,0.9079999999999999,0.595,0.19,0.00703,0.355,0.39398157625383823,0.0384,0.3618628311728554,0.272,4.0,1.0,48.0,29562.0,135.5,3,3,33,6.0
